term,weight
圏,-26.40484454013976
いる いきなり,-26.405116447637944
もう ちょっと,-26.405304008338895
シスター,-26.405883503002055
際限,-26.40640070685406
そんな 出来る,-26.418384841609303
全く 見え,-26.41902147679979
総称,-26.419561070734947
し 寝,-26.422051192115976
揶揄,-26.422183405453747
明美,-26.422338333792332
和平,-26.425196396787644
し きっ,-26.42546516138653
乗り込み,-26.42714709841966
回想,-26.428580795533424
事情 説明,-26.42859953811898
躍ら せ,-26.43047319513526
出入り口,-26.431884934778033
蓋 開け,-26.43421522876173
倒れ いく,-26.434826942561237
ー なぜ,-26.43798121174399
邪魔 なら,-26.438079040999977
族長,-26.439650834999654
裁き,-26.442052003236064
思っ い ん,-26.443611138198886
あっ 勇者,-26.443796198566254
受け取ら,-26.446301706193086
狙撃,-26.449796358864567
及ぼす,-26.4517911384341
する 空,-26.45382213591574
上る,-26.455579368832396
棚,-26.455726502529995
ふと 思い出し,-26.456151781144804
興味 持っ,-26.45626852787259
5年前,-26.459254705639648
暗殺 さ れ,-26.459403139720493
材質,-26.460765991964287
出せ の,-26.461753930023857
毛 生え,-26.464971282288488
ニオイ,-26.46510876171829
イチャコラ,-26.467875581099936
刈り取っ,-26.47015784504571
綺麗ごと,-26.47435699615949
君 助け,-26.477039321883954
れ 育っ,-26.479709788472675
噛み付い,-26.482710841305295
音 なく,-26.483751275762017
作法,-26.48535364414104
狩猟,-26.48536131878751
立っ い られ,-26.48637553863171
耽っ,-26.487194448790614
する 先程,-26.487332505866487
横 見る,-26.489488373674213
て ください,-26.48974455078935
なで,-26.490700025211332
町民,-26.49134179948918
しまっ どう,-26.491746213298164
受け継が れ,-26.495628470626592
掴ま,-26.5014401391833
何より,-26.50467537470369
本当に ある,-26.505536203882983
中性,-26.506261499284722
狩,-26.516273199564424
その 人生,-26.51867441865386
いかつい,-26.51867763182945
怪し,-26.520002048747077
起こっ いる の,-26.520155903840017
3時,-26.521950645980862
転げ落ち,-26.522404241087134
この 大学,-26.522538432186685
走ら せ,-26.523153502099923
顔 し てる,-26.523558804162185
黙っ てろ,-26.524630847120907
子供 いる,-26.526002380207757
知る でき,-26.52710872367879
転移 転生,-26.528595374832392
同化 し,-26.528681373238516
木々 囲ま れ,-26.52876132857071
木々 囲ま,-26.52876132857071
ふくよか,-26.529686311156336
側 い,-26.530848115944064
文芸部,-26.53853545875243
解明,-26.541782387693885
ん 絶対,-26.548813040042766
ぽつんと,-26.549179231837545
あいさつ,-26.550681792469916
討伐 できる,-26.551575858516973
小高い,-26.55238904220279
あの 声,-26.556580142806915
待ち望ん,-26.556983177896207
よく 分かっ,-26.557546202210162
一人 いる,-26.558553188201792
詰め寄っ,-26.562392808855744
ゴリラ,-26.565865451141885
ださ,-26.568414840829398
選べる,-26.568980961017875
聞こえ い,-26.5710666379264
落とし いる,-26.571892988672925
ごつい,-26.574958044336274
残,-26.576887339429152
の 分かっ い,-26.57758036192709
隠れ い,-26.579123487138467
させ いただき,-26.579260626559282
入れる の,-26.582789352595412
フルネーム,-26.584329610231833
1年前,-26.58519910063974
物置,-26.590602181332294
たんだい,-26.591924962602512
術 lv,-26.595010968070675
息苦しく,-26.59522812543345
三度目,-26.598425488618748
わから わから,-26.602833330304776
状態 なり,-26.605003404325007
受け継が,-26.605064832019266
音 聞こえ くる,-26.60598754935571
なす すべ,-26.607227070334492
言葉 その,-26.60927908316093
れ 終わり,-26.611800105794895
もう一度 人生,-26.612214834022005
尖ら せ,-26.61346694027833
ウロウロ,-26.614730033588966
人間 い,-26.616660441361024
い っ,-26.618658100159788
女神 加護,-26.621556788517413
普通 この,-26.622331974560872
言う なっ,-26.626545894039257
始める その,-26.62708013895652
の 考える,-26.627466076753713
する の やめ,-26.6289807282129
し 部屋,-26.630615988480425
い 綺麗,-26.632024426410485
戻ろ し,-26.63285366103763
スキル 魔,-26.63341563827484
遅,-26.636939925391367
視界 真っ白,-26.63784855079199
部屋 その,-26.637963539547517
激昂,-26.640575759304514
生真面目,-26.64115265972368
見え し,-26.64164799078124
伯,-26.643235588620914
い 遠く,-26.64512343656419
ボーカル,-26.645180223882488
来栖,-26.648393931673088
覚える,-26.649112865061248
気持ち 抑え,-26.649233407681926
スキル ない,-26.64936619236452
小さめ,-26.650399321648063
作り方,-26.651714652980054
電灯,-26.656942957502302
巡らせる,-26.65752784671653
の 我,-26.65841103826889
叩きつける,-26.660843048611262
場所 知ら,-26.666052238522305
こないだ,-26.672713201241287
闇 包ま れ,-26.67477823271512
いい その,-26.676965153571267
エメラルド グリーン,-26.67931361632155
派閥,-26.680150341821914
2次元,-26.680624180605175
組織,-26.682274768589814
光球,-26.682671411935182
明,-26.684723256111468
人間 動物,-26.687677833502107
出来 悪い,-26.689075862752063
し 見せ,-26.692144317256282
聞こえる 声,-26.69250694313057
アニメ 漫画,-26.69434686715566
引き起こし,-26.694499035087805
必要 物,-26.69732191739782
与え いる,-26.698049356514762
最強 言わ,-26.699117948503094
絶大,-26.700012634953172
最新作,-26.704287590229963
い 仕事,-26.704705708247236
紡い,-26.7050716072211
企画,-26.707752914055085
い 立っ,-26.70859801459801
うり,-26.709490109241877
憑,-26.709503168743517
魔術 研究,-26.71015497353643
流れ き,-26.71643199639177
魔王 側近,-26.716537518539706
喰らっ,-26.71759841581351
ロト,-26.71944410103863
衛星,-26.72104843603985
行き先,-26.72219608102237
専用 スキル,-26.722892752955083
意地悪,-26.725216529734592
よく この,-26.726750336036115
掻い,-26.727483853484205
周囲 見回す,-26.728554823921456
蘇っ,-26.729049571867908
三時間,-26.729117028074896
実年齢,-26.735696339871275
バケツ,-26.737069838710237
望ん いる,-26.737513608984965
課せ,-26.738331182380612
の 本能,-26.741011964564734
ドーム,-26.74133492832584
なんで いる,-26.745940474939534
思っ しまっ,-26.746479650067485
息 荒く,-26.746960287753165
覆わ れ い,-26.747060019149036
鑑定 lv,-26.74774836536771
木の下,-26.757167889054358
襲来,-26.75909705691147
の 妻,-26.761003455572332
開放 し,-26.761275590176812
馬鹿 の,-26.76160597059802
ダメ ん,-26.76273169241345
の 忘れ て,-26.767763288462813
向かい合う,-26.76863180419796
かす,-26.770054917676887
お粥,-26.77133468554691
呼べる,-26.77296832314319
転がっ,-26.773627666956347
達人,-26.774927701450878
悠馬,-26.775192961918926
とても 大きく,-26.775483504521105
し いる 二人,-26.784679518359727
来店,-26.78582579786505
動く でき,-26.785933196387578
抵抗 し,-26.786608765147047
いる しばらく,-26.789759138715812
横 いる,-26.790573123454376
野良猫,-26.791284798382865
いっそう,-26.79263522251753
書き 連ね,-26.79450424851207
忙しい の,-26.797039851348803
き する,-26.7970668616544
ェ,-26.79898486418553
向かい側,-26.799275080683184
その 異世界,-26.79949207716871
嘲笑う,-26.801551679462325
い 確認 し,-26.80229721914536
始め しまっ,-26.805345859997505
れ 人々,-26.807563906976668
その 仕事,-26.809024467570833
辺り 見渡し,-26.809993613557506
お前 し,-26.810124244132744
進出,-26.810164832305823
得 いる,-26.81173679389909
待ち受け,-26.81393174264357
弁,-26.814633566523298
あるかな,-26.816321477721345
感知 し,-26.81708044824745
敵対 する,-26.81729409172626
全校,-26.823310142831286
内海,-26.82596753970677
テニスコート,-26.826601361870676
存亡 危機,-26.827114365424407
ら し,-26.827388760881814
悪く し,-26.827737771912684
し 移動,-26.828468056427266
切り札,-26.83016143595521
途切れ,-26.8316731545777
ロック,-26.833699460146942
頼ら れる,-26.834614711366314
コミュニティ,-26.835870896568814
の どう し,-26.837125922886955
さらに その,-26.837303434618068
ロケット,-26.837580177119722
みすぼらしい,-26.837934609224234
悪質,-26.838361940330905
転,-26.839474337236112
突発,-26.839764299656128
の 当時,-26.840006880226692
邸,-26.840389885714572
ジャック,-26.844355880571158
測っ,-26.84746761699566
いたか,-26.848931806646974
重ねる,-26.8494873390696
去っ 行く,-26.851392215160466
さ せる の,-26.85599190526214
重鎮,-26.858836595517765
聞き 山 ある,-26.86192838051686
街 出,-26.863021315389943
走る の,-26.863827481901904
れ 一人,-26.86393259212478
辛くも,-26.864034693844207
しゃがみ,-26.866228775012388
の かかっ,-26.866565002506512
そのまま 意識,-26.875501946111743
手斧,-26.875566709189123
思う しれ,-26.879652985677026
もお,-26.880356275763646
躍ら,-26.88092018897183
応援 する,-26.881929703176308
授業 終わっ,-26.882329324474206
序章,-26.883560697800778
られ しれ,-26.885359933844022
脛,-26.88548236561136
文化祭,-26.88841793536018
いる 何故か,-26.888971989645068
あり し,-26.89447413493161
し 報告,-26.894922409925453
判断 さ れ,-26.89818146031636
まだ まだ,-26.902433145371706
飛び 掛かっ,-26.903607653848542
わっ,-26.907986471349332
なり ん,-26.909447664732934
燃え てる,-26.911620045232052
送れ,-26.91516478137826
青龍,-26.91708635441919
運 良く,-26.91918316754535
問い掛ける,-26.92231145044376
剣術 lv,-26.92405092589115
ワンコ,-26.92462279819293
夢 ん,-26.927304441495217
引き つっ,-26.932348366123634
偽名,-26.93644469376612
増幅,-26.93830494021103
ダンディー,-26.938846330757816
逸話,-26.94019086606913
エリーゼ,-26.940539791265152
飼い主,-26.942042985443848
最年長,-26.945726752232005
あの この,-26.947040514910345
眩し さ,-26.9480039666933
住まい,-26.949646088973036
銃弾,-26.95547220599756
一人 少年,-26.959001990015526
記録 さ,-26.96043661221813
神妙,-26.960439151026602
大き すぎる,-26.96129294373912
冷たい 風,-26.963144597669608
瞳 輝か,-26.964032773786947
瞳 輝か せ,-26.964032773786947
消化,-26.964983981320852
れ てる ん,-26.969433020353584
造ら れ,-26.96970996833315
造ら,-26.971907564818558
中学生 なっ,-26.974039117974208
ルーシア,-26.97481839281642
部屋 響い,-26.97499867529159
し 前世,-26.975851001558684
の やめよ,-26.98046676878716
この 世界 生まれ,-26.98095206717164
ある いう,-26.981309400009042
弟子 し,-26.98138851804579
見れ わかる,-26.981553341241643
営む,-26.982120790631086
寝転ん,-26.984880627437533
一応 聞い,-26.988571488285114
金貨 10枚,-26.99037023930304
汚く,-26.990942671630933
行使 する,-26.992667289911306
揺らす,-26.993207725997884
し い ある,-26.99548205945374
戦闘 訓練,-26.997680197943964
ドリブル,-26.999884994773698
書い て,-27.0022929734665
呼ぼ,-27.005337790063802
蔓延,-27.01060830962173
タ,-27.01088495068748
羽衣,-27.011808695061074
の 何より,-27.014238148941832
高名,-27.015827015663646
れ 光,-27.01880868735593
確かめる,-27.02365679775361
噛みつい,-27.029157173885263
花火,-27.02939342011188
178,-27.03327345819667
悠長,-27.035615931849115
し とりあえず,-27.048873646219512
交わる,-27.05136096453979
さっ さと,-27.054574370140834
本堂,-27.054726515098302
つるん,-27.055306523353728
誘惑,-27.05738685287654
飛竜,-27.057421270462108
森 歩い,-27.05846062400825
辺り 見渡す,-27.05865313072247
塞が れ,-27.059378685577393
投擲,-27.059687829136582
魔王軍 幹部,-27.066275692519877
動か の,-27.067138388562427
魔法 師,-27.078253295665952
ん その,-27.079754731653722
呼,-27.080107562417403
占める,-27.080747510780085
人生 やり直し,-27.08254819039706
100万,-27.0844983117911
遅く なっ,-27.08785339111121
いらっしゃる の,-27.088886884175107
人柄,-27.092419160070914
てこ,-27.094198771804287
い 出,-27.09546488436264
勘弁 し くれ,-27.09798060765448
50人,-27.099732352198952
し 入っ,-27.103216754830896
顔 その,-27.104611194775888
言い聞かせ,-27.106748579279344
ぼろ,-27.110027091957715
共有 し,-27.11393088430415
アクセサリー,-27.116454713739802
ライ,-27.119731258024338
砕く,-27.120805899291273
し 全員,-27.124189145816473
面倒 なっ,-27.1242635301311
示し い,-27.127413471761933
頭 抱え いる,-27.12954970520427
話す,-27.13614360279644
仕打ち,-27.137788173129632
治せる,-27.14119771091448
戦国時代,-27.14380722522194
一蹴,-27.148194169911914
理科,-27.149065286010092
境目,-27.159084668895616
追いかけ られ,-27.159125002599993
ゴミ箱,-27.161895071560167
違っ の,-27.161996567775027
魔法 魔術,-27.165812879351293
多額,-27.166854657319753
いる 本,-27.16865802533368
はした,-27.170384143034433
その 証拠,-27.171396012155146
嫌 汗,-27.173323937396372
そんな 無い,-27.174006745268976
する 身体,-27.176539074932588
書こ,-27.179969092790145
空 降っ,-27.18012439015501
過ち,-27.18172034732732
爆笑,-27.1831440689128
い 黒い,-27.18319426319264
フィクション,-27.183856709153122
心臓 鼓動,-27.184893119381456
無い し,-27.185671284448958
取り上げ,-27.18679766453569
白猫,-27.187209413040073
溺愛,-27.19115776013749
高み,-27.19250475694357
その 脇,-27.197769512421704
ドア 閉め,-27.197791607843453
気付く の,-27.198442198975243
上がり,-27.200622322765525
走れ,-27.20218899281653
花咲,-27.208756913764997
一人っ子,-27.20993463353224
この 装置,-27.210690678860924
前述,-27.211859894539284
夢じゃない,-27.21295346662926
破裂,-27.21355558578064
外国人,-27.216627827514973
晩御飯,-27.217539907808344
思い込み,-27.22140933108931
一気に 間合い 詰め,-27.22201174887008
いる この国,-27.223160822287536
その 服,-27.224123194465275
いつか,-27.22420540220117
沸く,-27.226047451060342
近隣,-27.226468110559527
進言,-27.22955065667751
虹,-27.230890608676578
説明 さ れ,-27.231289638423416
なかっ ん,-27.23400291437607
公園のベンチ,-27.235105397669866
廊下 歩い,-27.236309375664067
世界征服,-27.238755797297888
1 メートル,-27.239639794081395
比べる,-27.23986586550544
もう 嫌,-27.24461344463039
く ない,-27.246918130375697
いる 一番,-27.250507798296837
精巧,-27.25463576131693
使徒,-27.25607623840359
フレーム,-27.256644746648256
害獣,-27.256738643518688
いざ,-27.256965697777815
冷気,-27.26091389435251
攻め込ま,-27.261935694861954
ランドセル,-27.26241821564791
の 仕方,-27.2640149756566
漂わ せ,-27.265122789965293
頰,-27.269179321751515
気持ち なり,-27.26991434884642
クーデター,-27.27139590023629
躾,-27.273326165230646
決着,-27.273406039896944
い ローブ,-27.276276342595413
避難 し,-27.276580654402007
広がっ いく,-27.28352609396002
カレンダー,-27.284469020416882
特に なし,-27.288631292639245
書き 始め,-27.289255852102354
絡む,-27.29146024900909
短パン,-27.29173515053197
眼鏡 掛け,-27.29411423648702
召喚 主,-27.296651457285616
あげ ん,-27.297122313985962
なかっ ー,-27.29802024134436
聞く し,-27.29918505882035
指 鳴らす,-27.299575458989107
テロリスト,-27.303896417661512
舟,-27.305601568190216
起立,-27.309439145299248
拾お,-27.310006125372738
真紅 瞳,-27.312116249334164
の 自然,-27.312241845272386
亡くなっ しまっ,-27.312809986253313
2年前,-27.31342947967731
タンク,-27.315545838389436
礼儀 作法,-27.316139771645787
別れる,-27.323102055195626
しょ,-27.324425584041293
判断 でき,-27.324596471642657
れ 一瞬,-27.326377542124057
ホント,-27.327543884594448
ベージュ,-27.33060420817689
コホン,-27.331383469283463
浮き上がる,-27.332556676650995
この 2つ,-27.33740709275733
なっ くれる,-27.34078628314591
発見 さ れ,-27.345087548368035
懐中電灯,-27.34712986716738
空港,-27.347470538466766
予想 出来,-27.35116992328593
不可思議,-27.352205788562237
一面 真っ白,-27.355651291547833
要望,-27.35796514923211
名付け られ,-27.35860526659301
訪れ い,-27.360838895867854
危険性,-27.361545039487215
とてつ ない,-27.36487364037648
呆気 取ら れ,-27.37561099107619
羽目,-27.37667681032021
ガス,-27.377640752692155
本作,-27.37775917398419
生まれつき,-27.37777045194606
保証人,-27.38081622526354
隣 クラス,-27.382175257741828
誘わ れる,-27.38228917057359
同窓会,-27.383624023875704
映り 込ん,-27.385395656510177
かか,-27.385825111022488
てる 言葉,-27.39222929611581
やっ てる ん,-27.39243464334714
の 日本,-27.39559708586277
小さな 部屋,-27.398082193580528
思い 始め,-27.400000960944297
僕 少し,-27.401261799105143
もう 良い,-27.40285152497323
反応 する,-27.405305995103657
っ 娘,-27.40627561469274
咲い いる,-27.406694263940814
いう もう,-27.409553576203113
片,-27.409948201657947
ー 言う,-27.411566454009737
オークション,-27.41237093928804
僕 この 世界,-27.41377278492509
さ いっ,-27.415170931082706
ラッシュ,-27.415870510935964
聞き取り,-27.416694614691426
の 悪い,-27.421549444076152
ry,-27.42202376010311
いる 転移,-27.422052603090975
お誘い,-27.424476032213363
井戸,-27.425269374530124
失礼 致し,-27.425405537275307
生まれ 持っ,-27.428321772041485
郎,-27.431536391351674
搬送,-27.432850652614512
み やはり,-27.43314805210991
あらかた,-27.43356424673844
調べる,-27.43682188907411
光 その,-27.437610777041787
択,-27.437660109071192
日課 なっ,-27.438249891613857
向かう し,-27.44032559713025
隠し い,-27.440989793931372
金髪 美少女,-27.44124363918322
一線,-27.441254281070467
一抹,-27.441570028555017
極める,-27.4430253867121
行先,-27.443096175311563
田舎町,-27.44478986987955
漢,-27.445269745515855
アイス,-27.446498041269365
一大,-27.452117063362405
なっ もう,-27.452307635525763
し にくい,-27.452335077389385
含ま れ い,-27.45348074178281
光り だし,-27.45487384177827
浮かぶ の,-27.456641349564492
いる おそらく,-27.459772920547643
伯母,-27.461963779604837
偽装,-27.46420856198898
花見,-27.468861278693897
いる 聞く,-27.4728749302776
生態系,-27.47299651409352
認め られる,-27.473728264746534
い者,-27.473832807001067
故障,-27.473950962387654
すみれ,-27.475478743172
讃え,-27.478418030861373
いる の どう,-27.4817368762928
親指 立て,-27.489747432432083
ほんとうに,-27.490405759596168
悪かっ の,-27.49319551475258
通過 し,-27.494818440722828
遭遇 する,-27.50288649378159
倒れ こむ,-27.50398615140137
その 条件,-27.50607430901537
腹 立つ,-27.506941548328165
いる 思わ れ,-27.511127659895283
一度 死ん,-27.511169114016145
バレる,-27.513593189316158
車椅子,-27.515927114140137
食いつい,-27.524713267252213
収まら,-27.524853844062996
椅子 腰,-27.527324048530893
しや がっ,-27.528670861824743
アクティブ,-27.533106018162968
の ふむ,-27.53381674349822
言わ れれ,-27.53697539044911
価値 ない,-27.540517222688102
言い 始め,-27.54137772231753
響い くる,-27.542040945256876
超越,-27.542559397875138
途方 暮れ,-27.543259238443927
腐れ縁,-27.546224162389166
成り立っ,-27.54653859248819
の テンプレ,-27.548276405899934
改札,-27.548993558259085
い なり,-27.549463010611017
な音,-27.55357379122562
せよ する,-27.559628711841412
その 友達,-27.563851357086264
まとめ いる,-27.568651025950178
焦燥,-27.569531605392076
じわじわ,-27.57265659461519
女神 言っ,-27.57499343219235
羽織り,-27.57769454171178
小鬼,-27.581427499359457
ん 突然,-27.581595858886647
隣人,-27.581788738293888
廃人,-27.584869473382078
配布,-27.585677602051334
気絶 さ せ,-27.588767062781308
確認 し の,-27.590026420396747
一人 二人,-27.59025960349145
ぶっきらぼう,-27.592245177804276
数年前,-27.593631066664223
意味 わかん,-27.594914461650887
遅れる,-27.596626036480703
溢,-27.60038164532215
両手 頭,-27.601166028420714
印刷,-27.602189180359147
いる わから,-27.602259200805925
なんとも ない,-27.602813526064725
始まっ いる,-27.603785192582816
最優先,-27.604255009279026
機嫌,-27.606596206508385
部屋 主,-27.607777093835395
君 転生,-27.6113934099409
動植物,-27.612786180423086
誤差,-27.61498089557968
誰かが,-27.620236566880088
死に の,-27.620960749686464
この 件,-27.62294336450695
遊,-27.623720271336637
ん せめて,-27.62508711871324
ごちそうさま,-27.626665562953036
食べ 終え,-27.630630717467728
重労働,-27.634534175293155
少年 この,-27.635194308533045
50年,-27.637236831892718
フレンドリー,-27.637686718747073
神 与え,-27.645979430586586
そんな する,-27.646208343357628
行く 言っ,-27.647019413159068
女帝,-27.649190694080147
ボロボロ なっ,-27.651423373621988
満足 し の,-27.65193794401783
遊び 行く,-27.652351850453048
詮索,-27.654036627790532
ダブル,-27.656743399279343
見入っ,-27.66074823938815
スキル 勇者,-27.66245901231667
いる 見る,-27.663599580142865
嬉し,-27.664054698742625
顔 なる,-27.664526533194124
てる 暇,-27.665600668739316
見る できる,-27.66749097543325
ずっと い,-27.679001280021417
いる 気分,-27.680645490397456
主体,-27.682401476305806
バット,-27.685020550286875
てる する,-27.68573458268683
ある 確認,-27.686550430303996
背負っ い,-27.68798455387732
救っ くれ,-27.68954078153002
の ダメ,-27.691076776942158
射,-27.692895458364102
只今,-27.693111983615857
傾向 ある,-27.693460937418635
保っ い,-27.699349731963444
せ ある,-27.699722167431833
納得 いか,-27.70096145225174
五月,-27.70403090230979
側室,-27.707715201881673
変動,-27.71138332038725
太陽 光,-27.711873981001702
見極め,-27.71213826627201
刻ま れ い,-27.71259013112688
飛べる,-27.7127523326826
誇らしげ,-27.714227167996153
浜辺,-27.714616384968224
振り向か,-27.714780392055452
治り,-27.715958784284158
開発 さ れ,-27.71892921907382
入学試験,-27.719822315500956
風呂,-27.720863613282454
つけろ,-27.72108921184803
の 良かっ,-27.725318589265704
派生,-27.726622497979783
署,-27.728558994753644
そんな 考える,-27.730330073453636
嘗て,-27.73034693579726
でか,-27.73351581940014
付着,-27.734288880547275
期待 さ れ,-27.734475366819154
食べ 終わっ,-27.738089076348253
人間性,-27.740923065449646
うまく いく,-27.741374599350312
れ 女性,-27.74661090671967
くるん,-27.75189111011033
し 軽く,-27.75259498324808
抉ら れ,-27.754828095403017
その 神,-27.756781295653926
直立,-27.757540873867878
掛け い,-27.757787245652153
し 勢い,-27.758613566896297
賽銭箱,-27.761646616354852
支度 し,-27.76715345124264
了,-27.76762249538283
力尽き,-27.767702450083007
視界 ぼやけ,-27.776666729890884
世界 そのもの,-27.777117418985178
配属 さ,-27.779212391600474
科,-27.7807352604101
寄る,-27.78291617861786
いる 事実,-27.784403700130568
行事,-27.78516710629454
むかし,-27.78723731771659
モヤモヤ,-27.79092528077619
sc,-27.79163795018591
多忙,-27.794006696965894
形相,-27.795431944014194
かかっ き,-27.799381286310737
の 無駄,-27.799672963229327
内戦,-27.801920075855953
放出 し,-27.80206062504615
消え しまっ,-27.80451267428294
語ろ,-27.80452607589847
頭で,-27.808377857967777
溜息 つい,-27.810187146153048
歓迎,-27.810955086658694
まだ 生き い,-27.81232805346452
した 声,-27.813561931109817
情報屋,-27.813611717326594
燃え い,-27.81572801565188
凛と し,-27.81896300418601
使用 さ れ,-27.821267860947213
今生,-27.82148493507161
世界 あっ,-27.82302511033371
い なれ,-27.82451489027603
表情 言っ,-27.824601000849345
間違えれ,-27.824706505317597
光 魔法,-27.82756903273289
平ら,-27.83057313584576
治る,-27.831709283288998
制服 着,-27.832072338968818
出来る し,-27.834545764459214
がけ,-27.835405958470083
周り 見る,-27.842453840988725
意外と,-27.846308921087697
悲鳴 上げる,-27.85077585714553
くぐり,-27.852550967924046
し 当然,-27.85685858197568
吸い込ま れる,-27.8571429546559
屈強,-27.858183213236998
する ゲーム,-27.859450363815906
域,-27.860214470468662
護り,-27.861796925598306
くれ まだ,-27.86859735025104
要求 し,-27.86875927675335
後ほど,-27.869616084886093
寄っ,-27.870132638099058
3倍,-27.87028740747811
その 紙,-27.870307214327525
言葉 ある,-27.87270444853737
計り 知れ,-27.876286688295377
質問 する,-27.876705098356698
の すごく,-27.878721459739406
れ こんな,-27.879514268852034
中央 大陸,-27.882210225116292
せ やる,-27.885824999809245
要求 さ れ,-27.889971431180083
テーブル 置い,-27.890929863383846
くる どうやら,-27.89263679105849
ぁぁぁぁぁ,-27.893256946281916
身 纏っ,-27.8947870644435
し 作っ,-27.89646509543708
祖先,-27.89723719590267
4階,-27.897363941556762
の 恐怖,-27.897689674648657
退ける,-27.898538853672388
塗り替え,-27.900942152549316
ありあり,-27.902579365591773
やすい の,-27.909110709855813
出す その,-27.910165375262604
いまや,-27.910454175129647
呟い い,-27.913915959561226
呼ば れ 少年,-27.91761791615241
東方,-27.91878003073474
出会え,-27.921449569162604
甲冑,-27.922178347671917
の 痛み,-27.92341410004491
み ください,-27.923800285848753
護っ,-27.924292420839986
てる 考え,-27.9278921691287
その 疑問,-27.928044762926564
卵焼き,-27.929291799751017
イラ,-27.929456751258755
し 安心,-27.931434656608335
号泣,-27.933406074891757
着 てる,-27.935903288148523
せる なっ,-27.936102192049525
ものすごく,-27.942416148266304
きれい,-27.943796853963192
備える,-27.950262418577363
そんな 現実,-27.952996156659346
しまい なる,-27.95411322622294
何本,-27.95550050771678
シュート,-27.955555551741924
アルカディア,-27.96578787137649
なる 今日,-27.967080389038674
おそるおそる,-27.96778512565934
退け,-27.970328959700236
腕 組ん,-27.97166911317216
なっ なっ,-27.97227557741258
くれ その,-27.975737927770165
料,-27.977014418233416
養子,-27.979999643196084
あの ゲーム,-27.98362222514269
かって,-27.984620535214003
ください 言わ れ,-27.984772679943404
15歳 少女,-27.985226092414297
よろしい の,-27.98749537217099
の 書い,-27.98759761503296
降り かかっ,-27.99100755507039
音 出し,-27.99573020128912
噛みしめ,-27.996942774411554
処,-27.997405164557843
カイン,-27.999765367252202
さぞ,-28.000034570178336
想像 通り,-28.003342267213327
言葉 出 こ,-28.005754923731775
ロング コート,-28.006011820834317
撒き,-28.01037319182506
変わっ いっ,-28.011655543086007
溜まっ い,-28.01166652479917
重心,-28.012893492711342
放逐,-28.01349879648765
水浴び,-28.013508307477608
周囲 見渡す,-28.023505738062703
い 通り,-28.02445412592353
不可侵領域,-28.025895969498862
多岐,-28.027076307123565
変わり ない,-28.0275996722794
茶碗,-28.030843773007106
契約 し,-28.032835680114456
耳 付け,-28.036250925918193
19,-28.036426528233687
百年,-28.038283057320527
必要 ある の,-28.038924582422435
付着 し,-28.04150381697324
ガレージ,-28.048025108197734
かわっ,-28.048345503405443
依存 し,-28.048918560392174
交通,-28.051735774477862
キツ い,-28.05176440758302
被っ いる,-28.052204352343946
アタッカー,-28.055509972644074
印象 与える,-28.056686797523867
き いい,-28.057464984291382
ない 聞い,-28.058679370817945
蟻,-28.05996198472891
する きっと,-28.066682257708422
叔父さん,-28.06702125012604
据え,-28.0686007708401
炭化,-28.07156940817586
ない 頭,-28.072757965850148
追っ くる,-28.074338743510285
し 白い,-28.08140480111244
ⅲ,-28.082519938436903
外れる,-28.088425509350415
世界 連れ,-28.090680501208304
退い,-28.092496002122665
貴方 転生,-28.092578741733114
成る程,-28.0944006350489
片や,-28.09581537044735
黒歴史,-28.100100491792986
進学 する,-28.100598721911634
生きる 為,-28.101387486527948
ガラクタ,-28.101532978392342
亡命,-28.10416587385631
同族,-28.10581911627815
選ぶ の,-28.110414441225007
支配 し いる,-28.110803287594972
自信 ない,-28.11098108389307
もう 助から,-28.11168133748633
キーンコーンカーンコーン,-28.117283955833337
呼吸 し,-28.13390372422399
他界 し,-28.133907396675948
ゼロ,-28.134366443943897
コロコロ,-28.13558427608295
高々,-28.13619567057492
粉々,-28.14028342470476
適性 ある,-28.140735522442437
そうだ そうだ,-28.141698982961184
入学 する,-28.14660314967313
能力 付与,-28.146659982592592
戻せ,-28.147737468514297
噴水 広場,-28.148369733342854
圧力,-28.15023321018254
いる さ,-28.150813395356284
し 母,-28.151411373671053
闇 属性,-28.152324962442265
ない の しれ,-28.152366646025442
1 ページ,-28.156273342570064
ん こういう,-28.15928506437842
思い 馳せ,-28.164118797986323
医師,-28.164802974430305
広まり,-28.165619356080743
闇 魔法,-28.16625829347094
事件 解決,-28.16886889559577
ワイン,-28.171237463543545
思っ い その,-28.175729320697158
レオンハルト,-28.17617643821568
育ち,-28.17736532116682
晴らす,-28.17753216827097
の もし,-28.178183087049838
とても 嬉しい,-28.178468104575686
する 音,-28.179710228507272
密林,-28.184706271149572
庶務,-28.185628108599005
観察 する,-28.18609484147934
報告書,-28.188914290530573
なっ しまっ いる,-28.189592231031494
驚い 声,-28.196267426206838
読み 始める,-28.197629537425822
発生 さ せる,-28.202751768560695
むら,-28.20379618193767
繋が れ,-28.203939276051525
ネオン,-28.208478016360164
各所,-28.2135983994885
超人,-28.217907305839443
女友達,-28.218568226146257
教えろ,-28.218832832210474
雪 降っ,-28.219664026531152
し 最近,-28.220368035966196
良い奴,-28.223527240246973
ふー,-28.223630028441633
原初,-28.22493230809978
重要,-28.229468116024563
様子 い,-28.229832662295795
速かっ,-28.230120169195192
騒がしく,-28.23433382610169
